,in,out,fee
20156,2022-11-30 07:02:41,2022-11-30 07:09:18,77
20157,2022-11-30 07:27:26,2022-11-30 07:33:03,77
20158,2022-11-30 07:28:42,2022-11-30 07:35:54,77
20159,2022-11-30 07:34:01,2022-11-30 07:44:44,77
20160,2022-11-30 07:42:34,2022-11-30 07:55:24,77
20161,2022-11-30 07:47:10,2022-11-30 07:53:55,77
20162,2022-11-30 07:49:54,2022-11-30 08:00:35,77
20163,2022-11-30 07:59:44,2022-11-30 08:11:15,77
20164,2022-11-30 08:00:24,2022-11-30 08:13:39,77
20165,2022-11-30 08:04:35,2022-11-30 08:29:38,154
20166,2022-11-30 08:10:22,2022-11-30 08:29:19,154
20167,2022-11-30 08:19:25,2022-11-30 08:36:11,154
20168,2022-11-30 08:26:09,2022-11-30 08:51:05,154
20169,2022-11-30 08:27:05,2022-11-30 08:33:55,77
20170,2022-11-30 08:33:34,2022-11-30 08:41:15,77
20171,2022-11-30 08:35:14,2022-11-30 08:45:31,77
20172,2022-11-30 08:35:50,2022-11-30 08:46:06,77
20173,2022-11-30 09:15:56,2022-11-30 09:30:33,77
20174,2022-11-30 09:25:49,2022-11-30 09:40:01,77
20175,2022-11-30 09:26:41,2022-11-30 09:36:40,77
20176,2022-11-30 10:46:59,2022-11-30 10:52:59,77
20177,2022-11-30 11:24:32,2022-11-30 11:30:18,77
20178,2022-11-30 12:13:44,2022-11-30 12:22:50,77
20179,2022-11-30 13:28:06,2022-11-30 16:02:55,847
20180,2022-11-30 13:29:18,2022-11-30 13:38:13,77
20181,2022-11-30 13:40:21,2022-11-30 13:56:54,154
20182,2022-11-30 13:47:40,2022-11-30 14:58:21,385
20183,2022-11-30 14:35:06,2022-11-30 14:44:33,77
20184,2022-11-30 14:42:58,2022-11-30 15:15:46,231
20185,2022-11-30 14:43:15,2022-11-30 14:54:43,77
20186,2022-11-30 14:57:38,2022-11-30 14:59:42,77
20187,2022-11-30 16:06:11,2022-11-30 16:19:22,77
20188,2022-11-30 16:09:33,2022-11-30 16:30:50,154
20189,2022-11-30 16:19:55,2022-11-30 16:26:20,77
20190,2022-11-30 16:55:12,2022-11-30 17:55:03,308
20191,2022-11-30 17:18:06,2022-11-30 17:27:22,77
20192,2022-11-30 17:25:24,2022-11-30 17:25:49,77
20193,2022-11-30 17:38:21,2022-11-30 17:50:15,77
20194,2022-11-30 17:49:24,2022-11-30 18:03:09,77
20195,2022-11-30 17:50:14,2022-11-30 17:58:44,77
20196,2022-11-30 18:14:58,2022-11-30 18:21:14,77
20197,2022-11-30 18:16:45,2022-11-30 18:24:20,77
20198,2022-11-30 18:22:15,2022-11-30 18:40:28,154
20199,2022-11-30 18:29:22,2022-11-30 18:36:16,77
20200,2022-11-30 18:38:27,2022-11-30 18:49:55,77
20201,2022-11-30 18:43:44,2022-11-30 20:37:07,616
20202,2022-11-30 18:56:56,2022-11-30 19:03:31,77
20203,2022-11-30 19:00:04,2022-11-30 19:13:21,77
20204,2022-11-30 19:01:32,2022-11-30 19:09:13,77
20205,2022-11-30 19:03:49,2022-11-30 19:14:27,77
20206,2022-11-30 19:09:54,2022-11-30 19:15:59,77
20207,2022-11-30 19:20:29,2022-11-30 19:44:24,154
20208,2022-11-30 20:08:45,2022-11-30 20:18:40,77
20209,2022-11-30 20:50:07,2022-11-30 20:56:39,77
20210,2022-11-30 21:46:04,2022-11-30 22:00:06,77
20211,2022-11-30 21:56:15,2022-11-30 22:07:57,77
20212,2022-11-30 22:00:14,2022-11-30 22:13:51,77
20213,2022-11-30 22:14:30,2022-11-30 22:20:56,77
20214,2022-11-30 23:25:37,2022-11-30 23:44:33,154
20215,2022-12-01 00:16:19,2022-12-01 00:26:03,77
20216,2022-12-01 00:29:32,2022-12-01 00:49:55,154
20217,2022-12-01 00:46:55,2022-12-01 00:52:57,77
20218,2022-12-01 00:49:01,2022-12-01 01:08:39,154
20219,2022-12-01 00:53:01,2022-12-01 01:02:17,77
20220,2022-12-01 06:32:34,2022-12-01 06:42:03,77
20221,2022-12-01 06:49:24,2022-12-01 07:04:51,154
20222,2022-12-01 07:13:17,2022-12-01 07:18:27,77
20223,2022-12-01 07:24:46,2022-12-01 07:35:16,77
20224,2022-12-01 07:26:29,2022-12-01 07:42:23,154
20225,2022-12-01 07:42:38,2022-12-01 07:54:50,77
20226,2022-12-01 07:43:13,2022-12-01 07:55:06,77
20227,2022-12-01 07:48:47,2022-12-01 08:04:29,154
20228,2022-12-01 07:58:30,2022-12-01 08:06:38,77
20229,2022-12-01 07:59:00,2022-12-01 08:11:31,77
20230,2022-12-01 08:00:03,2022-12-01 08:14:16,77
20231,2022-12-01 08:05:02,2022-12-01 08:10:47,77
20232,2022-12-01 08:06:54,2022-12-01 10:15:42,693
20233,2022-12-01 08:09:55,2022-12-01 08:32:04,154
20234,2022-12-01 08:16:35,2022-12-01 08:19:14,0
20235,2022-12-01 08:19:25,2022-12-01 08:25:36,77
20236,2022-12-01 08:27:25,2022-12-01 08:55:07,154
20237,2022-12-01 08:33:44,2022-12-01 08:39:27,77
20238,2022-12-01 08:34:20,2022-12-01 08:54:11,154
20239,2022-12-01 08:48:00,2022-12-01 09:20:51,231
20240,2022-12-01 08:48:56,2022-12-01 09:00:19,77
20241,2022-12-01 10:05:58,2022-12-01 10:18:23,77
20242,2022-12-01 10:20:50,2022-12-01 13:08:30,924
20243,2022-12-01 10:21:11,2022-12-01 10:51:21,231
20244,2022-12-01 11:15:00,2022-12-01 11:22:52,77
20245,2022-12-01 11:40:41,2022-12-01 12:18:50,231
20246,2022-12-01 11:42:39,2022-12-01 12:51:54,385
20247,2022-12-01 12:09:01,2022-12-01 12:17:38,77
20248,2022-12-01 12:15:35,2022-12-01 12:30:27,77
20249,2022-12-01 12:17:18,2022-12-01 12:40:36,154
20250,2022-12-01 12:26:34,2022-12-01 12:36:01,77
20251,2022-12-01 12:46:24,2022-12-01 12:55:44,77
20252,2022-12-01 13:38:31,2022-12-01 15:06:48,462
20253,2022-12-01 15:41:22,2022-12-01 15:50:40,77
20254,2022-12-01 16:04:25,2022-12-01 16:28:03,154
20255,2022-12-01 16:21:36,2022-12-01 16:34:24,77
20256,2022-12-01 16:29:04,2022-12-01 16:55:07,154
20257,2022-12-01 16:29:21,2022-12-01 21:21:17,1500
20258,2022-12-01 17:02:06,2022-12-01 17:08:09,77
20259,2022-12-01 17:11:51,2022-12-01 17:20:44,77
20260,2022-12-01 17:17:50,2022-12-01 17:26:04,77
20261,2022-12-01 17:19:43,2022-12-01 17:31:35,77
20262,2022-12-01 17:26:00,2022-12-01 17:38:36,77
20263,2022-12-01 17:38:55,2022-12-01 17:58:20,154
20264,2022-12-01 17:39:22,2022-12-01 17:51:22,77
20265,2022-12-01 17:39:31,2022-12-01 23:35:43,1500
20266,2022-12-01 17:40:27,2022-12-01 17:52:17,77
20267,2022-12-01 17:50:38,2022-12-01 18:00:52,77
20268,2022-12-01 17:54:14,2022-12-01 18:02:08,77
20269,2022-12-01 17:59:38,2022-12-01 18:16:37,154
20270,2022-12-01 18:04:08,2022-12-01 18:16:53,77
20271,2022-12-01 18:05:14,2022-12-01 18:18:15,77
20272,2022-12-01 18:13:05,2022-12-01 18:25:22,77
20273,2022-12-01 18:24:03,2022-12-01 18:36:23,77
20274,2022-12-01 18:38:22,2022-12-01 18:52:04,77
20275,2022-12-01 18:41:50,2022-12-01 18:54:14,77
20276,2022-12-01 18:43:01,2022-12-01 18:51:44,77
20277,2022-12-01 18:53:54,2022-12-01 19:07:03,77
20278,2022-12-01 18:58:44,2022-12-01 19:05:17,77
20279,2022-12-01 19:28:33,2022-12-01 19:36:11,77
20280,2022-12-01 19:28:59,2022-12-01 19:36:47,77
20281,2022-12-01 19:55:08,2022-12-01 20:03:40,77
20282,2022-12-01 20:20:52,2022-12-01 20:31:02,77
20283,2022-12-01 20:47:02,2022-12-01 20:55:36,77
20284,2022-12-01 20:56:44,2022-12-01 21:07:35,77
20285,2022-12-01 21:53:06,2022-12-01 22:14:32,154
20286,2022-12-01 22:06:09,2022-12-01 22:14:34,77
20287,2022-12-01 22:16:15,2022-12-01 22:24:31,77
20288,2022-12-01 22:16:42,2022-12-01 22:24:15,77
20289,2022-12-01 22:33:27,2022-12-01 22:44:27,77
20290,2022-12-01 22:53:27,2022-12-01 23:12:29,154
20291,2022-12-01 23:18:27,2022-12-02 00:36:12,462
20292,2022-12-01 23:28:50,2022-12-01 23:37:38,77
20293,2022-12-02 00:18:27,2022-12-02 00:36:50,154
20294,2022-12-02 00:29:48,2022-12-02 00:36:56,77
20295,2022-12-02 05:40:17,2022-12-02 05:52:24,77
20296,2022-12-02 06:36:18,2022-12-02 06:58:00,154
20297,2022-12-02 07:17:28,2022-12-02 07:30:30,77
20298,2022-12-02 07:17:33,2022-12-02 07:25:45,77
20299,2022-12-02 07:20:03,2022-12-02 07:25:01,77
20300,2022-12-02 07:29:29,2022-12-02 07:46:57,154
20301,2022-12-02 07:37:06,2022-12-02 07:42:39,77
20302,2022-12-02 07:39:17,2022-12-02 07:47:54,77
20303,2022-12-02 07:45:53,2022-12-02 07:57:03,77
20304,2022-12-02 07:47:12,2022-12-02 07:54:12,77
20305,2022-12-02 07:48:08,2022-12-02 07:58:10,77
20306,2022-12-02 07:48:37,2022-12-02 07:58:12,77
20307,2022-12-02 07:55:02,2022-12-02 08:12:18,154
20308,2022-12-02 07:55:29,2022-12-02 08:06:44,77
20309,2022-12-02 07:58:49,2022-12-02 08:05:43,77
20310,2022-12-02 08:06:13,2022-12-02 08:28:03,154
20311,2022-12-02 08:18:04,2022-12-02 08:47:13,154
20312,2022-12-02 08:20:19,2022-12-02 08:28:30,77
20313,2022-12-02 08:20:51,2022-12-02 08:29:24,77
20314,2022-12-02 08:30:59,2022-12-02 08:34:03,77
20315,2022-12-02 08:39:11,2022-12-02 08:53:10,77
20316,2022-12-02 08:56:48,2022-12-02 09:03:28,77
20317,2022-12-02 09:04:29,2022-12-02 09:12:05,77
20318,2022-12-02 09:04:50,2022-12-02 09:14:56,77
20319,2022-12-02 09:23:35,2022-12-02 09:32:06,77
20320,2022-12-02 09:29:03,2022-12-02 09:33:55,77
20321,2022-12-02 09:30:46,2022-12-02 09:42:00,77
20322,2022-12-02 09:32:51,2022-12-02 09:40:22,77
20323,2022-12-02 09:44:34,2022-12-02 09:59:16,77
20324,2022-12-02 09:48:37,2022-12-02 09:58:42,77
20325,2022-12-02 10:05:54,2022-12-02 10:18:39,77
20326,2022-12-02 10:07:27,2022-12-02 10:22:54,154
20327,2022-12-02 10:29:16,2022-12-02 10:35:31,77
20328,2022-12-02 10:59:52,2022-12-02 11:09:55,77
20329,2022-12-02 11:36:09,2022-12-02 13:07:32,539
20330,2022-12-02 11:40:40,2022-12-02 11:50:02,77
20331,2022-12-02 12:21:45,2022-12-02 16:09:42,1232
20332,2022-12-02 12:47:06,2022-12-02 12:55:15,77
20333,2022-12-02 13:55:44,2022-12-02 15:05:40,385
20334,2022-12-02 14:13:09,2022-12-02 14:22:37,77
20335,2022-12-02 14:52:57,2022-12-02 15:28:42,231
20336,2022-12-02 14:57:40,2022-12-02 15:03:41,77
20337,2022-12-02 15:27:05,2022-12-02 16:02:39,231
20338,2022-12-02 15:36:11,2022-12-02 15:45:17,77
20339,2022-12-02 16:03:05,2022-12-02 16:18:05,77
20340,2022-12-02 16:09:53,2022-12-02 16:31:08,154
20341,2022-12-02 16:16:46,2022-12-02 16:21:25,77
20342,2022-12-02 16:20:04,2022-12-02 16:29:37,77
20343,2022-12-02 16:31:32,2022-12-02 16:51:23,154
20344,2022-12-02 16:34:14,2022-12-02 16:48:01,77
20345,2022-12-02 16:35:48,2022-12-02 16:54:19,154
20346,2022-12-02 17:03:25,2022-12-02 17:09:00,77
20347,2022-12-02 17:16:56,2022-12-02 17:30:13,77
20348,2022-12-02 17:25:21,2022-12-02 17:30:52,77
20349,2022-12-02 17:37:53,2022-12-02 17:49:24,77
20350,2022-12-02 17:43:07,2022-12-02 17:43:54,77
20351,2022-12-02 17:44:01,2022-12-02 17:53:46,77
20352,2022-12-02 17:50:13,2022-12-02 18:12:43,154
20353,2022-12-02 17:52:20,2022-12-02 18:04:40,77
20354,2022-12-02 18:09:26,2022-12-02 18:41:21,231
20355,2022-12-02 18:29:55,2022-12-02 18:51:55,154
20356,2022-12-02 18:36:51,2022-12-02 18:56:58,154
20357,2022-12-02 18:51:49,2022-12-02 19:07:06,154
20358,2022-12-02 19:02:19,2022-12-02 19:15:05,77
20359,2022-12-02 19:06:00,2022-12-02 19:15:31,77
20360,2022-12-02 19:08:07,2022-12-02 19:18:07,77
20361,2022-12-02 19:36:52,2022-12-02 19:43:05,77
20362,2022-12-02 20:17:02,2022-12-02 20:45:25,154
20363,2022-12-02 20:17:25,2022-12-02 20:39:01,154
20364,2022-12-02 20:28:16,2022-12-02 20:44:05,154
20365,2022-12-02 20:36:29,2022-12-02 20:42:33,77
20366,2022-12-02 21:29:28,2022-12-02 21:46:41,154
20367,2022-12-02 21:38:19,2022-12-02 21:52:39,77
20368,2022-12-02 21:40:36,2022-12-02 21:55:29,77
20369,2022-12-02 21:55:13,2022-12-02 22:06:40,77
20370,2022-12-02 22:00:54,2022-12-02 22:06:16,77
20371,2022-12-02 23:11:08,2022-12-02 23:30:50,154
20372,2022-12-02 23:13:40,2022-12-02 23:24:22,77
20373,2022-12-02 23:14:05,2022-12-02 23:25:47,77
20374,2022-12-02 23:20:26,2022-12-02 23:33:07,77
20375,2022-12-02 23:20:40,2022-12-02 23:30:18,77
20376,2022-12-02 23:25:41,2022-12-02 23:35:22,77
20377,2022-12-02 23:45:00,2022-12-03 02:13:17,770
20378,2022-12-02 23:52:10,2022-12-03 00:04:51,77
20379,2022-12-03 01:38:44,2022-12-03 04:16:45,847
20380,2022-12-03 05:54:59,2022-12-03 06:02:08,77
20381,2022-12-03 05:55:01,2022-12-03 06:01:47,77
20382,2022-12-03 06:45:59,2022-12-03 07:05:51,154
20383,2022-12-03 07:05:18,2022-12-03 07:27:27,154
20384,2022-12-03 07:18:16,2022-12-03 07:37:13,154
20385,2022-12-03 07:31:49,2022-12-03 07:44:26,77
20386,2022-12-03 07:59:15,2022-12-03 08:04:41,77
20387,2022-12-03 08:11:06,2022-12-03 08:17:50,77
20388,2022-12-03 08:37:34,2022-12-03 08:46:14,77
20389,2022-12-03 08:42:36,2022-12-03 08:49:54,77
20390,2022-12-03 08:49:01,2022-12-03 08:56:52,77
20391,2022-12-03 08:52:07,2022-12-03 09:58:31,385
20392,2022-12-03 08:53:25,2022-12-03 11:40:06,924
20393,2022-12-03 09:23:46,2022-12-03 09:33:43,77
20394,2022-12-03 09:36:57,2022-12-03 09:44:06,77
20395,2022-12-03 09:42:05,2022-12-03 10:47:52,385
20396,2022-12-03 10:19:45,2022-12-03 10:27:30,77
20397,2022-12-03 10:20:53,2022-12-03 10:35:49,77
20398,2022-12-03 10:29:47,2022-12-03 10:37:11,77
20399,2022-12-03 10:34:50,2022-12-03 10:43:13,77
20400,2022-12-03 10:34:55,2022-12-03 12:15:29,539
20401,2022-12-03 10:53:59,2022-12-03 11:01:36,77
20402,2022-12-03 11:08:54,2022-12-03 11:16:54,77
20403,2022-12-03 11:33:29,2022-12-03 11:42:18,77
20404,2022-12-03 11:59:09,2022-12-03 12:15:21,154
20405,2022-12-03 12:02:27,2022-12-03 16:38:29,77
20406,2022-12-03 12:12:00,2022-12-03 12:17:37,77
20407,2022-12-03 12:17:50,2022-12-03 12:49:42,231
20408,2022-12-03 12:31:29,2022-12-03 12:51:34,154
20409,2022-12-03 12:42:37,2022-12-03 13:28:46,308
20410,2022-12-03 13:06:19,2022-12-03 13:12:14,77
20411,2022-12-03 13:06:31,2022-12-03 13:12:22,77
20412,2022-12-03 13:08:19,2022-12-03 13:23:27,154
20413,2022-12-03 13:28:18,2022-12-03 14:20:53,308
20414,2022-12-03 13:32:35,2022-12-03 13:43:34,77
20415,2022-12-03 13:32:58,2022-12-03 13:43:49,77
20416,2022-12-03 13:35:27,2022-12-03 14:20:58,308
20417,2022-12-03 13:36:18,2022-12-03 13:48:30,77
20418,2022-12-03 13:48:23,2022-12-03 13:57:28,77
20419,2022-12-03 13:56:01,2022-12-03 17:55:45,1232
20420,2022-12-03 14:24:27,2022-12-03 16:45:52,770
20421,2022-12-03 14:27:46,2022-12-03 15:25:30,308
20422,2022-12-03 14:48:03,2022-12-03 15:46:44,308
20423,2022-12-03 14:49:12,2022-12-03 14:58:53,77
20424,2022-12-03 14:53:09,2022-12-03 15:03:47,77
20425,2022-12-03 15:29:39,2022-12-03 16:27:44,308
20426,2022-12-03 15:36:39,2022-12-03 15:49:20,77
20427,2022-12-03 16:17:10,2022-12-03 16:28:33,77
20428,2022-12-03 16:33:57,2022-12-03 16:41:54,77
20429,2022-12-03 16:36:09,2022-12-03 17:03:13,154
20430,2022-12-03 16:36:15,2022-12-03 17:02:58,154
20431,2022-12-03 16:52:39,2022-12-03 17:02:14,77
20432,2022-12-03 17:10:33,2022-12-03 17:22:33,77
20433,2022-12-03 17:20:52,2022-12-03 17:28:57,77
20434,2022-12-03 17:21:01,2022-12-03 17:28:18,77
20435,2022-12-03 17:22:51,2022-12-03 17:33:24,77
20436,2022-12-03 17:27:02,2022-12-03 17:46:30,154
20437,2022-12-03 17:45:32,2022-12-03 17:53:41,77
20438,2022-12-03 17:58:52,2022-12-03 18:10:37,77
20439,2022-12-03 18:05:36,2022-12-03 18:49:30,231
20440,2022-12-03 18:10:49,2022-12-03 18:21:08,77
20441,2022-12-03 18:24:08,2022-12-03 18:31:04,77
20442,2022-12-03 18:24:54,2022-12-03 18:38:29,77
20443,2022-12-03 18:49:52,2022-12-03 19:13:53,154
20444,2022-12-03 18:54:38,2022-12-03 19:04:08,77
20445,2022-12-03 18:55:35,2022-12-03 19:05:16,77
20446,2022-12-03 18:56:12,2022-12-03 19:37:01,231
20447,2022-12-03 19:07:02,2022-12-03 19:18:43,77
20448,2022-12-03 19:16:18,2022-12-03 19:24:08,77
20449,2022-12-03 19:55:40,2022-12-03 20:45:15,308
20450,2022-12-03 20:01:38,2022-12-03 20:18:34,154
20451,2022-12-03 20:02:09,2022-12-03 20:18:40,154
20452,2022-12-03 20:53:12,2022-12-03 21:14:32,154
20453,2022-12-03 20:56:22,2022-12-03 21:35:12,231
20454,2022-12-03 21:43:32,2022-12-03 21:52:29,77
20455,2022-12-03 21:51:10,2022-12-03 21:59:23,77
20456,2022-12-03 22:21:52,2022-12-03 22:38:19,154
20457,2022-12-03 22:49:07,2022-12-03 22:57:45,77
20458,2022-12-03 23:11:57,2022-12-03 23:25:43,77
20459,2022-12-03 23:14:34,2022-12-03 23:27:54,77
20460,2022-12-03 23:47:41,2022-12-04 00:19:00,231
20461,2022-12-03 23:56:43,2022-12-04 00:09:56,77
20462,2022-12-04 00:05:00,2022-12-04 00:15:38,77
20463,2022-12-04 00:49:02,2022-12-04 01:03:36,77
20464,2022-12-04 01:10:09,2022-12-04 01:17:57,77
20465,2022-12-04 01:43:32,2022-12-04 01:50:13,77
20466,2022-12-04 05:57:27,2022-12-04 06:03:01,77
20467,2022-12-04 07:10:36,2022-12-04 07:31:21,154
20468,2022-12-04 07:36:28,2022-12-04 07:42:40,77
20469,2022-12-04 07:42:54,2022-12-04 07:53:49,77
20470,2022-12-04 07:49:30,2022-12-04 07:56:55,77
20471,2022-12-04 08:01:18,2022-12-04 08:12:40,77
20472,2022-12-04 08:09:09,2022-12-04 08:16:27,77
20473,2022-12-04 08:24:10,2022-12-04 08:42:27,154
20474,2022-12-04 08:36:38,2022-12-04 08:39:27,77
20475,2022-12-04 08:39:36,2022-12-04 08:56:49,154
20476,2022-12-04 08:41:58,2022-12-04 08:49:30,77
20477,2022-12-04 08:42:25,2022-12-04 08:49:44,77
20478,2022-12-04 08:56:28,2022-12-04 09:04:50,77
20479,2022-12-04 09:03:33,2022-12-04 09:14:32,77
20480,2022-12-04 09:40:46,2022-12-04 09:50:29,77
20481,2022-12-04 09:50:41,2022-12-04 13:31:33,1155
20482,2022-12-04 10:21:47,2022-12-04 13:40:13,1078
20483,2022-12-04 10:25:39,2022-12-04 10:34:59,77
20484,2022-12-04 10:43:14,2022-12-04 13:41:44,924
20485,2022-12-04 11:13:01,2022-12-04 11:31:27,154
20486,2022-12-04 11:23:50,2022-12-04 11:34:37,77
20487,2022-12-04 11:31:52,2022-12-04 12:17:04,308
20488,2022-12-04 11:37:18,2022-12-04 11:47:19,77
20489,2022-12-04 12:07:11,2022-12-04 12:25:41,154
20490,2022-12-04 12:08:17,2022-12-04 13:11:13,385
20491,2022-12-04 12:10:46,2022-12-04 12:20:02,77
20492,2022-12-04 12:28:11,2022-12-04 12:32:40,77
20493,2022-12-04 13:06:34,2022-12-04 16:29:39,1078
20494,2022-12-04 13:25:05,2022-12-04 16:06:17,847
20495,2022-12-04 13:25:25,2022-12-04 14:40:36,462
20496,2022-12-04 13:50:51,2022-12-04 14:10:40,154
20497,2022-12-04 14:04:21,2022-12-04 15:14:04,385
20498,2022-12-04 14:23:44,2022-12-04 14:30:22,77
20499,2022-12-04 14:25:09,2022-12-04 15:37:14,385
20500,2022-12-04 14:45:04,2022-12-04 14:58:56,77
20501,2022-12-04 14:46:55,2022-12-04 15:59:43,77
20502,2022-12-04 15:17:57,2022-12-04 15:49:36,231
20503,2022-12-04 15:22:14,2022-12-04 15:35:14,77
20504,2022-12-04 15:26:53,2022-12-04 15:37:02,77
20505,2022-12-04 15:27:01,2022-12-04 17:19:11,616
20506,2022-12-04 15:46:26,2022-12-04 15:54:36,77
20507,2022-12-04 15:57:57,2022-12-04 16:07:39,77
20508,2022-12-04 16:20:06,2022-12-04 17:23:52,385
20509,2022-12-04 16:38:10,2022-12-04 17:07:05,154
20510,2022-12-04 16:47:24,2022-12-04 16:50:38,77
20511,2022-12-04 16:50:59,2022-12-04 17:02:32,77
20512,2022-12-04 16:55:00,2022-12-04 17:08:24,77
20513,2022-12-04 16:55:06,2022-12-04 17:08:27,77
20514,2022-12-04 16:59:36,2022-12-04 17:08:10,77
20515,2022-12-04 17:11:13,2022-12-04 17:47:45,231
20516,2022-12-04 17:32:15,2022-12-04 17:44:29,77
20517,2022-12-04 17:43:38,2022-12-04 17:51:28,77
20518,2022-12-04 17:51:48,2022-12-04 18:01:23,77
20519,2022-12-04 18:02:54,2022-12-04 18:09:52,77
20520,2022-12-04 18:06:49,2022-12-04 18:18:09,77
20521,2022-12-04 18:12:43,2022-12-04 18:23:07,77
20522,2022-12-04 18:31:39,2022-12-04 18:41:30,77
20523,2022-12-04 18:48:10,2022-12-04 18:56:11,77
20524,2022-12-04 18:48:23,2022-12-04 18:57:48,77
20525,2022-12-04 18:50:40,2022-12-04 19:30:29,231
20526,2022-12-04 19:03:50,2022-12-04 19:10:04,77
20527,2022-12-04 19:20:48,2022-12-04 19:41:44,154
20528,2022-12-04 19:50:21,2022-12-04 20:07:07,154
20529,2022-12-04 20:10:38,2022-12-04 20:20:33,77
20530,2022-12-04 20:28:35,2022-12-04 20:43:37,154
20531,2022-12-04 20:42:43,2022-12-04 20:52:06,77
20532,2022-12-04 21:04:40,2022-12-04 21:19:57,154
20533,2022-12-04 23:12:32,2022-12-04 23:15:04,77
20534,2022-12-04 23:42:58,2022-12-04 23:55:08,77
20535,2022-12-05 00:14:58,2022-12-05 00:35:35,154
20536,2022-12-05 06:38:08,2022-12-05 06:55:42,154
20537,2022-12-05 07:03:51,2022-12-05 07:12:11,77
20538,2022-12-05 07:24:12,2022-12-05 07:58:38,231
20539,2022-12-05 07:26:38,2022-12-05 07:38:16,77
20540,2022-12-05 07:40:01,2022-12-05 08:02:51,154
20541,2022-12-05 07:59:54,2022-12-05 08:06:49,77
20542,2022-12-05 08:00:06,2022-12-05 08:13:45,77
20543,2022-12-05 08:17:49,2022-12-05 08:27:23,77
20544,2022-12-05 08:27:16,2022-12-05 08:42:26,154
20545,2022-12-05 08:28:12,2022-12-05 08:53:33,154
20546,2022-12-05 08:44:25,2022-12-05 09:03:51,154
20547,2022-12-05 08:56:45,2022-12-05 09:15:19,154
20548,2022-12-05 09:42:57,2022-12-05 09:58:17,154
20549,2022-12-05 09:49:40,2022-12-05 09:56:39,77
20550,2022-12-05 11:05:35,2022-12-05 13:06:10,693
20551,2022-12-05 11:51:44,2022-12-05 11:57:12,77
20552,2022-12-05 11:52:29,2022-12-05 12:03:46,77
20553,2022-12-05 12:36:14,2022-12-05 12:52:41,154
20554,2022-12-05 12:59:36,2022-12-05 13:12:24,77
20555,2022-12-05 14:20:59,2022-12-05 15:51:33,539
20556,2022-12-05 14:26:23,2022-12-05 15:52:28,462
20557,2022-12-05 17:24:28,2022-12-05 17:30:30,77
20558,2022-12-05 17:25:01,2022-12-05 17:37:39,77
20559,2022-12-05 17:39:38,2022-12-05 17:52:07,77
20560,2022-12-05 17:53:34,2022-12-05 18:07:44,77
20561,2022-12-05 18:12:20,2022-12-05 18:23:35,77
20562,2022-12-05 18:22:46,2022-12-05 18:34:06,77
20563,2022-12-05 18:36:38,2022-12-05 18:48:59,77
20564,2022-12-05 18:38:49,2022-12-05 18:59:11,154
20565,2022-12-05 18:53:58,2022-12-05 18:59:39,77
20566,2022-12-05 22:06:11,2022-12-05 22:14:25,77
20567,2022-12-06 06:26:59,2022-12-06 06:35:23,77
20568,2022-12-06 07:34:12,2022-12-06 07:44:57,77
20569,2022-12-06 07:47:43,2022-12-06 07:59:24,77
20570,2022-12-06 07:56:19,2022-12-06 08:08:13,77
20571,2022-12-06 07:59:12,2022-12-06 08:05:28,77
20572,2022-12-06 08:17:45,2022-12-06 08:26:47,77
20573,2022-12-06 08:29:54,2022-12-06 08:41:57,77
20574,2022-12-06 08:31:25,2022-12-06 08:45:02,77
20575,2022-12-06 08:42:57,2022-12-06 09:49:49,385
20576,2022-12-06 09:41:50,2022-12-06 17:22:23,1500
20577,2022-12-06 11:18:19,2022-12-06 11:26:33,77
20578,2022-12-06 12:05:58,2022-12-06 12:28:31,154
20579,2022-12-06 12:35:32,2022-12-06 12:39:04,77
20580,2022-12-06 14:11:26,2022-12-06 14:22:23,77
20581,2022-12-06 14:15:19,2022-12-06 14:55:19,231
20582,2022-12-06 14:21:28,2022-12-06 14:26:22,77
20583,2022-12-06 14:37:55,2022-12-06 14:53:09,154
20584,2022-12-06 15:14:13,2022-12-06 15:24:19,77
20585,2022-12-06 16:32:56,2022-12-06 16:41:25,77
20586,2022-12-06 17:11:35,2022-12-06 17:21:31,77
20587,2022-12-06 17:12:45,2022-12-06 17:32:29,154
20588,2022-12-06 17:37:55,2022-12-06 17:49:18,77
20589,2022-12-06 17:52:18,2022-12-06 18:37:19,308
20590,2022-12-06 17:59:54,2022-12-06 18:11:27,77
20591,2022-12-06 18:33:25,2022-12-06 18:45:15,77
20592,2022-12-06 18:43:33,2022-12-06 18:49:47,77
20593,2022-12-06 18:45:03,2022-12-06 21:13:34,770
20594,2022-12-06 18:53:55,2022-12-06 19:10:59,154
20595,2022-12-06 18:54:57,2022-12-06 19:06:28,77
20596,2022-12-06 18:58:51,2022-12-06 19:19:42,154
20597,2022-12-06 19:26:56,2022-12-06 20:37:42,385
20598,2022-12-06 20:00:19,2022-12-06 20:13:25,77
20599,2022-12-06 21:14:59,2022-12-06 21:23:16,77
20600,2022-12-06 21:31:03,2022-12-06 21:43:10,77
20601,2022-12-06 21:39:42,2022-12-06 21:59:13,154
20602,2022-12-06 21:52:45,2022-12-06 22:04:47,77
20603,2022-12-06 22:12:33,2022-12-06 22:22:50,77
20604,2022-12-06 22:12:47,2022-12-06 22:22:55,77
20605,2022-12-06 22:14:06,2022-12-06 22:25:00,77
20606,2022-12-06 22:23:47,2022-12-06 22:33:31,77
