,in,out,fee
8236,2022-08-22 16:03:11,2022-08-23 00:00:45,1500
8237,2022-08-22 16:09:50,2022-08-22 16:32:46,154
8238,2022-08-22 16:32:28,2022-08-22 19:02:45,847
8239,2022-08-22 16:32:38,2022-08-22 19:02:46,847
8240,2022-08-22 16:47:33,2022-08-22 17:13:42,154
8241,2022-08-22 17:13:31,2022-08-22 17:25:18,77
8242,2022-08-22 17:15:21,2022-08-22 17:27:07,77
8243,2022-08-22 17:20:39,2022-08-22 17:32:54,77
8244,2022-08-22 17:24:33,2022-08-22 17:32:07,77
8245,2022-08-22 17:36:37,2022-08-22 17:46:42,77
8246,2022-08-22 17:48:27,2022-08-22 17:55:30,77
8247,2022-08-22 18:03:25,2022-08-22 18:09:45,77
8248,2022-08-22 18:06:11,2022-08-22 18:14:09,77
8249,2022-08-22 18:10:59,2022-08-22 19:55:39,539
8250,2022-08-22 18:17:39,2022-08-22 18:27:54,77
8251,2022-08-22 18:29:03,2022-08-22 18:43:59,77
8252,2022-08-22 18:50:33,2022-08-22 19:01:53,77
8253,2022-08-22 19:18:45,2022-08-22 19:30:49,77
8254,2022-08-22 19:32:47,2022-08-22 19:56:55,154
8255,2022-08-22 19:39:48,2022-08-22 19:59:48,154
8256,2022-08-22 19:52:14,2022-08-22 20:00:28,77
8257,2022-08-22 20:28:34,2022-08-22 20:41:53,77
8258,2022-08-22 21:02:10,2022-08-22 21:12:10,77
8259,2022-08-22 21:19:02,2022-08-22 21:34:04,154
8260,2022-08-22 21:29:46,2022-08-22 21:41:35,77
8261,2022-08-22 21:43:39,2022-08-22 21:53:57,77
8262,2022-08-22 21:51:59,2022-08-22 22:00:28,77
8263,2022-08-22 22:05:49,2022-08-22 22:13:28,77
8264,2022-08-22 22:23:34,2022-08-22 22:40:44,154
8265,2022-08-22 22:49:06,2022-08-22 22:56:29,77
8266,2022-08-22 22:53:24,2022-08-23 00:44:22,616
8267,2022-08-22 23:46:48,2022-08-22 23:56:49,77
8268,2022-08-22 23:58:46,2022-08-23 00:17:04,154
8269,2022-08-23 00:08:24,2022-08-23 00:36:56,154
8270,2022-08-23 00:14:28,2022-08-23 00:33:32,154
8271,2022-08-23 02:43:17,2022-08-23 02:54:14,77
8272,2022-08-23 04:46:02,2022-08-23 04:58:16,77
8273,2022-08-23 07:15:10,2022-08-23 07:23:03,77
8274,2022-08-23 08:16:37,2022-08-23 08:24:41,77
8275,2022-08-23 08:20:45,2022-08-23 08:33:39,77
8276,2022-08-23 08:22:33,2022-08-23 08:31:34,77
8277,2022-08-23 08:30:45,2022-08-23 08:38:17,77
8278,2022-08-23 08:31:15,2022-08-23 10:12:21,539
8279,2022-08-23 08:32:11,2022-08-23 08:47:12,154
8280,2022-08-23 08:48:00,2022-08-23 09:01:53,77
8281,2022-08-23 08:50:47,2022-08-23 09:01:29,77
8282,2022-08-23 09:04:43,2022-08-23 09:13:54,77
8283,2022-08-23 09:04:44,2022-08-23 09:34:06,154
8284,2022-08-23 09:21:32,2022-08-23 09:55:14,231
8285,2022-08-23 09:32:46,2022-08-23 09:55:17,154
8286,2022-08-23 09:33:18,2022-08-23 09:42:04,77
8287,2022-08-23 10:12:20,2022-08-23 10:21:18,77
8288,2022-08-23 10:42:55,2022-08-23 11:29:02,308
8289,2022-08-23 10:50:09,2022-08-23 10:59:27,77
8290,2022-08-23 10:57:14,2022-08-23 14:03:37,1001
8291,2022-08-23 12:02:27,2022-08-23 12:24:23,154
8292,2022-08-23 12:02:57,2022-08-23 12:24:12,154
8293,2022-08-23 12:22:48,2022-08-23 13:02:35,231
8294,2022-08-23 12:36:33,2022-08-23 14:09:26,539
8295,2022-08-23 12:39:09,2022-08-23 14:18:25,539
8296,2022-08-23 13:03:39,2022-08-23 13:20:02,154
8297,2022-08-23 13:17:22,2022-08-23 23:34:52,2270
8298,2022-08-23 14:11:42,2022-08-23 14:18:13,77
8299,2022-08-23 14:12:02,2022-08-23 14:13:53,77
8300,2022-08-23 14:15:00,2022-08-23 18:08:15,1232
8301,2022-08-23 14:40:43,2022-08-23 14:49:51,77
8302,2022-08-23 14:51:29,2022-08-23 17:14:11,770
8303,2022-08-23 15:17:03,2022-08-23 16:14:24,308
8304,2022-08-23 15:22:11,2022-08-23 15:32:21,77
8305,2022-08-23 15:25:08,2022-08-23 16:14:18,308
8306,2022-08-23 15:41:27,2022-08-23 17:50:46,693
8307,2022-08-23 15:54:27,2022-08-23 16:03:42,77
8308,2022-08-23 15:56:26,2022-08-23 16:17:52,154
8309,2022-08-23 15:57:32,2022-08-23 16:06:20,77
8310,2022-08-23 16:13:15,2022-08-23 16:21:09,77
8311,2022-08-23 16:58:43,2022-08-23 17:16:04,154
8312,2022-08-23 17:13:51,2022-08-23 17:22:29,77
8313,2022-08-23 17:39:08,2022-08-23 17:46:21,77
8314,2022-08-23 17:59:03,2022-08-23 18:23:41,154
8315,2022-08-23 17:59:15,2022-08-23 18:24:10,154
8316,2022-08-23 18:00:36,2022-08-23 18:09:13,77
8317,2022-08-23 18:11:05,2022-08-23 21:11:11,1001
8318,2022-08-23 18:16:55,2022-08-23 18:25:49,77
8319,2022-08-23 18:36:52,2022-08-23 18:45:56,77
8320,2022-08-23 18:40:59,2022-08-23 18:50:01,77
8321,2022-08-23 18:53:59,2022-08-23 19:00:21,77
8322,2022-08-23 19:08:51,2022-08-23 19:37:39,154
8323,2022-08-23 20:22:37,2022-08-23 20:35:07,77
8324,2022-08-23 20:26:25,2022-08-23 20:34:07,77
8325,2022-08-23 21:41:40,2022-08-23 21:51:10,77
8326,2022-08-23 21:45:38,2022-08-23 22:00:11,77
8327,2022-08-23 21:50:54,2022-08-23 21:59:36,77
8328,2022-08-23 22:04:02,2022-08-23 22:17:58,77
8329,2022-08-23 22:33:22,2022-08-23 23:07:39,231
8330,2022-08-23 22:39:19,2022-08-23 22:52:04,77
8331,2022-08-23 22:40:51,2022-08-23 22:49:47,77
8332,2022-08-23 23:15:03,2022-08-23 23:22:57,77
8333,2022-08-24 00:49:28,2022-08-24 00:58:26,77
8334,2022-08-24 06:24:15,2022-08-24 06:31:23,77
8335,2022-08-24 06:48:01,2022-08-24 06:55:28,77
8336,2022-08-24 07:12:14,2022-08-24 07:44:28,231
8337,2022-08-24 07:13:31,2022-08-24 07:26:24,77
8338,2022-08-24 07:32:00,2022-08-24 07:57:26,154
8339,2022-08-24 07:41:05,2022-08-24 07:53:15,77
8340,2022-08-24 07:46:54,2022-08-24 07:53:36,77
8341,2022-08-24 08:00:57,2022-08-24 08:10:18,77
8342,2022-08-24 08:01:25,2022-08-24 08:06:08,77
8343,2022-08-24 08:04:26,2022-08-24 08:13:35,77
8344,2022-08-24 08:15:21,2022-08-24 08:23:42,77
8345,2022-08-24 08:18:42,2022-08-24 08:27:27,77
8346,2022-08-24 08:39:21,2022-08-24 08:49:52,77
8347,2022-08-24 08:50:47,2022-08-24 10:37:20,616
8348,2022-08-24 08:56:39,2022-08-24 09:04:34,77
8349,2022-08-24 09:20:59,2022-08-24 09:33:18,77
8350,2022-08-24 09:40:45,2022-08-24 10:07:05,154
8351,2022-08-24 10:28:45,2022-08-24 10:58:01,154
8352,2022-08-24 10:37:40,2022-08-24 10:44:54,77
8353,2022-08-24 10:39:52,2022-08-24 10:55:58,154
8354,2022-08-24 10:53:40,2022-08-24 19:12:47,1654
8355,2022-08-24 10:58:04,2022-08-24 12:34:36,539
8356,2022-08-24 11:01:37,2022-08-24 11:07:12,77
8357,2022-08-24 11:02:14,2022-08-24 11:28:15,154
8358,2022-08-24 11:05:35,2022-08-24 11:20:51,154
8359,2022-08-24 11:45:05,2022-08-24 12:04:08,154
8360,2022-08-24 11:50:53,2022-08-24 12:17:00,154
8361,2022-08-24 12:44:10,2022-08-24 14:12:04,462
8362,2022-08-24 13:02:47,2022-08-24 13:07:59,77
8363,2022-08-24 13:08:19,2022-08-24 13:15:55,77
8364,2022-08-24 13:42:03,2022-08-24 13:46:03,77
8365,2022-08-24 14:47:36,2022-08-24 17:04:56,770
8366,2022-08-24 15:09:13,2022-08-24 15:18:28,77
8367,2022-08-24 16:02:07,2022-08-24 16:25:59,154
8368,2022-08-24 16:11:09,2022-08-24 16:16:06,77
8369,2022-08-24 16:51:19,2022-08-24 17:04:46,77
8370,2022-08-24 16:59:22,2022-08-24 17:14:06,77
8371,2022-08-24 17:07:33,2022-08-24 17:13:48,77
8372,2022-08-24 17:31:04,2022-08-24 17:36:57,77
8373,2022-08-24 17:37:31,2022-08-24 17:46:08,77
8374,2022-08-24 17:37:47,2022-08-24 17:47:38,77
8375,2022-08-24 17:54:16,2022-08-24 18:00:02,77
8376,2022-08-24 17:55:42,2022-08-24 19:03:33,385
8377,2022-08-24 17:55:51,2022-08-24 19:03:29,385
8378,2022-08-24 18:13:04,2022-08-24 18:23:21,77
8379,2022-08-24 18:13:51,2022-08-24 18:28:15,77
8380,2022-08-24 18:15:02,2022-08-24 18:47:21,231
8381,2022-08-24 18:16:50,2022-08-24 18:27:15,77
8382,2022-08-24 18:17:51,2022-08-24 18:31:37,77
8383,2022-08-24 18:24:04,2022-08-24 18:38:52,77
8384,2022-08-24 18:25:43,2022-08-24 18:47:27,154
8385,2022-08-24 18:26:14,2022-08-24 18:39:27,77
8386,2022-08-24 18:31:19,2022-08-24 18:55:30,154
8387,2022-08-24 18:48:17,2022-08-24 18:57:59,77
8388,2022-08-24 18:49:24,2022-08-24 18:57:52,77
8389,2022-08-24 18:52:07,2022-08-24 19:01:21,77
8390,2022-08-24 19:02:58,2022-08-24 19:09:28,77
8391,2022-08-24 19:12:12,2022-08-24 19:29:39,154
8392,2022-08-24 19:22:25,2022-08-24 19:30:56,77
8393,2022-08-24 20:48:56,2022-08-24 21:00:24,77
8394,2022-08-24 21:38:45,2022-08-24 21:51:31,77
8395,2022-08-24 21:43:19,2022-08-24 21:52:10,77
8396,2022-08-24 23:18:05,2022-08-24 23:24:30,77
8397,2022-08-24 23:32:20,2022-08-24 23:44:38,77
8398,2022-08-24 23:33:31,2022-08-24 23:55:55,154
8399,2022-08-25 00:16:40,2022-08-25 00:25:43,77
8400,2022-08-25 00:42:26,2022-08-25 01:01:54,154
8401,2022-08-25 01:20:32,2022-08-25 01:34:09,77
8402,2022-08-25 06:59:56,2022-08-25 07:04:58,77
8403,2022-08-25 07:17:09,2022-08-25 07:31:00,77
8404,2022-08-25 07:19:24,2022-08-25 07:32:14,77
8405,2022-08-25 07:29:29,2022-08-25 07:42:50,77
8406,2022-08-25 07:33:51,2022-08-25 08:01:54,154
8407,2022-08-25 07:37:20,2022-08-25 07:43:28,77
8408,2022-08-25 07:39:04,2022-08-25 07:46:50,77
8409,2022-08-25 07:39:16,2022-08-25 07:51:31,77
8410,2022-08-25 07:46:36,2022-08-25 07:53:38,77
8411,2022-08-25 08:03:35,2022-08-25 08:15:08,77
8412,2022-08-25 08:05:44,2022-08-25 08:17:10,77
8413,2022-08-25 08:07:32,2022-08-25 17:48:04,2039
8414,2022-08-25 08:26:19,2022-08-25 08:57:36,231
8415,2022-08-25 08:27:40,2022-08-25 08:40:19,77
8416,2022-08-25 08:31:07,2022-08-25 08:39:35,77
8417,2022-08-25 08:56:20,2022-08-25 09:02:41,77
8418,2022-08-25 08:56:47,2022-08-25 09:06:05,77
8419,2022-08-25 09:24:27,2022-08-25 09:29:55,77
8420,2022-08-25 09:26:34,2022-08-25 09:34:32,77
8421,2022-08-25 09:36:13,2022-08-25 09:42:20,77
8422,2022-08-25 09:47:13,2022-08-25 09:52:33,77
8423,2022-08-25 10:45:41,2022-08-25 12:11:16,462
8424,2022-08-25 11:01:12,2022-08-25 11:14:41,77
8425,2022-08-25 11:26:49,2022-08-25 21:06:55,2039
8426,2022-08-25 11:32:40,2022-08-25 12:54:40,462
8427,2022-08-25 12:12:06,2022-08-25 12:35:33,154
8428,2022-08-25 13:10:39,2022-08-25 13:28:43,154
8429,2022-08-25 14:22:12,2022-08-25 14:39:36,154
8430,2022-08-25 14:43:44,2022-08-25 16:10:12,462
8431,2022-08-25 14:45:28,2022-08-25 14:55:30,77
8432,2022-08-25 14:51:53,2022-08-25 15:01:22,77
8433,2022-08-25 15:02:56,2022-08-25 15:47:48,231
8434,2022-08-25 15:40:51,2022-08-25 15:47:12,77
8435,2022-08-25 15:53:33,2022-08-25 16:06:51,77
8436,2022-08-25 16:03:41,2022-08-25 16:25:55,154
8437,2022-08-25 16:20:59,2022-08-25 16:36:55,154
8438,2022-08-25 16:24:38,2022-08-25 16:47:51,154
8439,2022-08-25 16:36:16,2022-08-25 16:47:01,77
8440,2022-08-25 16:36:49,2022-08-25 17:10:06,231
8441,2022-08-25 16:40:13,2022-08-25 17:36:05,308
8442,2022-08-25 17:38:21,2022-08-25 17:47:35,77
8443,2022-08-25 17:56:06,2022-08-25 18:02:49,77
8444,2022-08-25 18:14:38,2022-08-25 18:23:12,77
8445,2022-08-25 18:21:52,2022-08-25 18:27:08,77
8446,2022-08-25 18:28:27,2022-08-25 18:38:21,77
8447,2022-08-25 18:29:18,2022-08-25 18:42:17,77
8448,2022-08-25 19:27:40,2022-08-25 19:49:05,154
8449,2022-08-25 19:51:34,2022-08-25 19:58:26,77
8450,2022-08-25 20:00:06,2022-08-25 20:09:02,77
8451,2022-08-25 20:48:47,2022-08-25 20:57:59,77
8452,2022-08-25 21:17:17,2022-08-25 21:34:19,154
8453,2022-08-25 21:28:22,2022-08-25 21:42:44,77
8454,2022-08-25 21:35:23,2022-08-25 21:43:05,77
8455,2022-08-25 21:38:56,2022-08-25 21:46:37,77
8456,2022-08-25 22:03:29,2022-08-25 22:09:59,77
8457,2022-08-25 22:23:50,2022-08-25 22:30:48,77
8458,2022-08-25 22:25:46,2022-08-25 22:28:55,77
8459,2022-08-25 22:35:29,2022-08-25 22:45:57,77
8460,2022-08-25 22:39:55,2022-08-25 22:54:11,77
8461,2022-08-25 22:51:08,2022-08-25 22:54:42,77
8462,2022-08-25 22:54:50,2022-08-25 22:58:36,77
8463,2022-08-25 23:02:02,2022-08-25 23:08:25,77
8464,2022-08-25 23:28:10,2022-08-25 23:36:49,77
8465,2022-08-25 23:35:46,2022-08-26 00:06:35,231
8466,2022-08-25 23:43:43,2022-08-25 23:59:48,154
8467,2022-08-25 23:58:47,2022-08-26 00:11:02,77
8468,2022-08-26 00:24:27,2022-08-26 00:48:48,154
8469,2022-08-26 00:30:05,2022-08-26 01:31:34,385
8470,2022-08-26 00:46:50,2022-08-26 01:00:32,77
8471,2022-08-26 00:48:08,2022-08-26 00:55:39,77
8472,2022-08-26 00:51:25,2022-08-26 01:11:09,154
8473,2022-08-26 06:29:34,2022-08-26 06:38:37,77
8474,2022-08-26 06:49:29,2022-08-26 06:51:40,77
8475,2022-08-26 06:51:49,2022-08-26 06:59:05,77
8476,2022-08-26 07:00:11,2022-08-26 07:11:15,77
8477,2022-08-26 07:15:37,2022-08-26 07:24:20,77
8478,2022-08-26 07:28:03,2022-08-26 08:05:19,231
8479,2022-08-26 07:46:40,2022-08-26 07:53:44,77
8480,2022-08-26 08:03:56,2022-08-26 08:17:54,77
8481,2022-08-26 08:07:21,2022-08-26 08:17:10,77
8482,2022-08-26 08:13:06,2022-08-26 08:18:28,77
8483,2022-08-26 08:25:21,2022-08-26 08:46:52,154
8484,2022-08-26 08:36:33,2022-08-26 08:44:29,77
8485,2022-08-26 08:43:33,2022-08-26 10:03:50,462
8486,2022-08-26 08:45:24,2022-08-26 08:52:51,77
8487,2022-08-26 09:03:51,2022-08-26 09:10:42,77
8488,2022-08-26 09:29:12,2022-08-26 09:39:10,77
8489,2022-08-26 09:51:38,2022-08-26 10:11:12,154
8490,2022-08-26 10:04:49,2022-08-26 12:48:54,847
8491,2022-08-26 10:08:21,2022-08-26 10:17:49,77
8492,2022-08-26 10:12:33,2022-08-26 10:29:44,154
8493,2022-08-26 10:22:45,2022-08-26 10:34:26,77
8494,2022-08-26 11:17:33,2022-08-26 11:25:06,77
8495,2022-08-26 11:21:10,2022-08-26 11:27:41,77
8496,2022-08-26 11:54:29,2022-08-26 18:55:17,1500
8497,2022-08-26 11:58:51,2022-08-26 18:55:15,1500
8498,2022-08-26 12:08:15,2022-08-26 12:20:31,77
8499,2022-08-26 12:10:59,2022-08-26 18:55:27,1500
8500,2022-08-26 12:14:09,2022-08-26 18:55:56,1500
8501,2022-08-26 12:19:01,2022-08-26 12:27:21,77
8502,2022-08-26 12:37:25,2022-08-26 12:47:45,77
8503,2022-08-26 12:41:46,2022-08-26 12:56:00,77
8504,2022-08-26 12:54:13,2022-08-26 17:18:18,1386
8505,2022-08-26 14:20:17,2022-08-26 14:31:02,77
8506,2022-08-26 14:20:56,2022-08-26 14:36:51,154
8507,2022-08-26 14:25:23,2022-08-26 18:19:51,1232
8508,2022-08-26 14:28:12,2022-08-26 14:40:43,77
8509,2022-08-26 14:30:01,2022-08-26 14:40:45,77
8510,2022-08-26 14:46:09,2022-08-26 19:35:46,1500
8511,2022-08-26 15:03:38,2022-08-26 15:17:06,77
8512,2022-08-26 15:10:57,2022-08-26 15:26:35,154
8513,2022-08-26 15:40:50,2022-08-26 16:22:47,231
8514,2022-08-26 16:13:04,2022-08-26 16:34:11,154
8515,2022-08-26 16:21:23,2022-08-26 16:30:41,77
8516,2022-08-26 17:22:16,2022-08-26 17:27:43,77
8517,2022-08-26 17:29:46,2022-08-26 17:39:07,77
8518,2022-08-26 17:32:34,2022-08-26 18:57:42,462
8519,2022-08-26 17:32:34,2022-08-26 17:39:13,77
8520,2022-08-26 17:36:00,2022-08-26 17:44:00,77
8521,2022-08-26 17:40:35,2022-08-26 17:52:14,77
8522,2022-08-26 17:43:44,2022-08-26 18:02:50,154
8523,2022-08-26 17:45:01,2022-08-26 17:56:19,77
8524,2022-08-26 17:45:08,2022-08-26 17:58:11,77
8525,2022-08-26 17:54:17,2022-08-26 18:01:52,77
8526,2022-08-26 18:13:48,2022-08-26 18:21:22,77
8527,2022-08-26 18:14:10,2022-08-26 18:25:30,77
8528,2022-08-26 18:17:51,2022-08-26 18:25:54,77
8529,2022-08-26 18:24:43,2022-08-26 18:35:50,77
8530,2022-08-26 18:25:43,2022-08-26 18:48:01,154
8531,2022-08-26 18:33:02,2022-08-26 18:42:15,77
8532,2022-08-26 18:54:51,2022-08-26 19:02:53,77
8533,2022-08-26 18:56:08,2022-08-26 19:00:18,77
8534,2022-08-26 18:59:31,2022-08-26 19:22:51,154
8535,2022-08-26 18:59:41,2022-08-26 19:22:44,154
8536,2022-08-26 19:41:02,2022-08-26 19:47:15,77
8537,2022-08-26 19:52:27,2022-08-26 20:00:41,77
8538,2022-08-26 20:12:35,2022-08-26 20:47:32,231
8539,2022-08-26 20:20:37,2022-08-26 20:33:06,77
8540,2022-08-26 20:21:34,2022-08-26 20:50:08,154
8541,2022-08-26 20:37:54,2022-08-26 20:55:41,154
8542,2022-08-26 21:11:16,2022-08-26 21:37:28,154
8543,2022-08-26 21:11:20,2022-08-26 21:37:26,154
8544,2022-08-26 21:27:40,2022-08-26 21:38:28,77
8545,2022-08-26 21:39:13,2022-08-26 21:53:41,77
8546,2022-08-26 22:41:54,2022-08-26 22:55:26,77
8547,2022-08-26 22:50:58,2022-08-26 23:01:58,77
8548,2022-08-26 23:28:13,2022-08-26 23:52:37,154
8549,2022-08-26 23:45:46,2022-08-26 23:58:01,77
8550,2022-08-27 00:27:40,2022-08-27 00:41:36,77
8551,2022-08-27 00:44:14,2022-08-27 00:59:17,154
8552,2022-08-27 00:51:37,2022-08-27 01:03:21,77
8553,2022-08-27 06:20:17,2022-08-27 06:28:02,77
8554,2022-08-27 07:00:39,2022-08-27 07:21:12,154
8555,2022-08-27 07:09:33,2022-08-27 07:20:28,77
8556,2022-08-27 08:07:58,2022-08-27 08:16:11,77
8557,2022-08-27 08:39:28,2022-08-27 08:54:54,154
8558,2022-08-27 08:42:52,2022-08-27 08:49:31,77
8559,2022-08-27 08:45:06,2022-08-27 12:09:14,1078
8560,2022-08-27 08:54:34,2022-08-27 09:06:13,77
8561,2022-08-27 09:39:13,2022-08-27 09:54:53,154
8562,2022-08-27 09:42:37,2022-08-27 10:46:15,385
8563,2022-08-27 09:55:13,2022-08-27 11:30:49,539
8564,2022-08-27 09:55:35,2022-08-27 11:30:30,539
8565,2022-08-27 09:59:24,2022-08-27 11:04:30,385
8566,2022-08-27 10:12:25,2022-08-27 10:18:45,77
8567,2022-08-27 10:23:14,2022-08-27 10:35:11,77
8568,2022-08-27 10:24:51,2022-08-27 10:42:42,154
8569,2022-08-27 10:37:09,2022-08-27 15:28:53,1500
8570,2022-08-27 10:43:18,2022-08-27 10:55:38,77
8571,2022-08-27 10:51:35,2022-08-27 11:41:31,308
8572,2022-08-27 10:52:40,2022-08-27 11:39:11,308
8573,2022-08-27 11:07:32,2022-08-27 11:12:37,77
8574,2022-08-27 11:08:58,2022-08-27 12:05:38,308
8575,2022-08-27 11:13:13,2022-08-27 11:27:30,77
8576,2022-08-27 11:26:05,2022-08-27 12:39:11,385
8577,2022-08-27 11:37:00,2022-08-27 11:54:43,154
8578,2022-08-27 11:48:32,2022-08-27 12:07:33,154
8579,2022-08-27 12:08:59,2022-08-27 13:58:51,616
8580,2022-08-27 12:09:11,2022-08-27 13:59:17,616
8581,2022-08-27 12:29:05,2022-08-27 12:44:25,154
8582,2022-08-27 12:30:45,2022-08-27 12:41:12,77
8583,2022-08-27 12:34:55,2022-08-27 12:43:36,77
8584,2022-08-27 12:39:45,2022-08-27 13:24:00,231
8585,2022-08-27 12:40:33,2022-08-27 12:51:15,77
8586,2022-08-27 12:41:15,2022-08-27 13:26:14,231
8587,2022-08-27 12:46:16,2022-08-27 12:55:55,77
8588,2022-08-27 12:52:03,2022-08-27 13:09:27,154
8589,2022-08-27 12:55:47,2022-08-27 15:29:42,847
8590,2022-08-27 13:03:51,2022-08-27 13:13:57,77
8591,2022-08-27 13:04:27,2022-08-27 13:35:05,231
8592,2022-08-27 13:31:27,2022-08-27 16:41:51,1001
8593,2022-08-27 13:40:12,2022-08-27 14:33:03,308
8594,2022-08-27 14:18:03,2022-08-27 14:58:19,231
8595,2022-08-27 14:19:55,2022-08-27 14:30:07,77
8596,2022-08-27 14:21:57,2022-08-27 14:31:33,77
8597,2022-08-27 14:30:44,2022-08-27 14:45:29,77
8598,2022-08-27 14:30:44,2022-08-27 14:45:20,77
8599,2022-08-27 14:40:21,2022-08-27 14:51:13,77
8600,2022-08-27 14:42:56,2022-08-27 14:55:44,77
8601,2022-08-27 14:46:20,2022-08-28 11:38:40,4500
8602,2022-08-27 15:02:32,2022-08-27 15:18:52,154
8603,2022-08-27 15:04:09,2022-08-27 17:33:38,770
8604,2022-08-27 15:06:21,2022-08-27 15:16:26,77
8605,2022-08-27 15:07:19,2022-08-27 15:17:28,77
8606,2022-08-27 15:10:51,2022-08-27 15:20:17,77
8607,2022-08-27 15:13:25,2022-08-27 15:43:33,231
8608,2022-08-27 15:26:54,2022-08-27 15:54:57,154
8609,2022-08-27 15:48:43,2022-08-27 16:37:25,308
8610,2022-08-27 15:54:39,2022-08-27 16:07:58,77
8611,2022-08-27 16:02:06,2022-08-27 16:18:04,154
8612,2022-08-27 16:05:24,2022-08-27 16:14:39,77
8613,2022-08-27 16:24:11,2022-08-27 16:33:05,77
8614,2022-08-27 17:11:20,2022-08-27 17:16:58,77
8615,2022-08-27 17:24:03,2022-08-27 18:10:31,308
8616,2022-08-27 17:24:05,2022-08-27 18:10:31,308
8617,2022-08-27 17:27:55,2022-08-27 17:40:54,77
8618,2022-08-27 17:28:09,2022-08-27 17:41:50,77
8619,2022-08-27 17:29:30,2022-08-27 17:37:08,77
8620,2022-08-27 17:31:26,2022-08-27 18:24:33,308
8621,2022-08-27 17:31:36,2022-08-27 18:25:18,308
8622,2022-08-27 17:45:30,2022-08-27 18:12:37,154
8623,2022-08-27 17:45:55,2022-08-27 17:54:35,77
8624,2022-08-27 17:55:03,2022-08-27 18:07:28,77
8625,2022-08-27 18:01:34,2022-08-27 18:11:57,77
8626,2022-08-27 18:02:35,2022-08-27 18:19:43,154
8627,2022-08-27 18:07:53,2022-08-27 18:21:25,77
8628,2022-08-27 18:07:58,2022-08-27 18:21:25,77
8629,2022-08-27 18:17:16,2022-08-27 18:31:40,77
8630,2022-08-27 18:19:31,2022-08-27 18:27:13,77
8631,2022-08-27 18:19:47,2022-08-27 18:45:33,154
8632,2022-08-27 18:40:14,2022-08-27 19:27:10,308
8633,2022-08-27 18:55:23,2022-08-27 19:38:55,231
8634,2022-08-27 19:07:16,2022-08-27 19:38:35,231
8635,2022-08-27 19:14:51,2022-08-27 19:23:56,77
8636,2022-08-27 19:20:47,2022-08-27 20:37:03,462
8637,2022-08-27 19:35:51,2022-08-27 19:44:29,77
8638,2022-08-27 20:07:26,2022-08-27 20:23:52,154
8639,2022-08-27 20:21:47,2022-08-27 20:32:49,77
8640,2022-08-27 21:49:55,2022-08-27 21:59:24,77
8641,2022-08-27 21:52:22,2022-08-27 23:15:02,462
8642,2022-08-27 22:17:02,2022-08-27 22:27:25,77
8643,2022-08-27 22:38:30,2022-08-27 22:57:28,154
8644,2022-08-27 23:01:15,2022-08-27 23:03:08,77
8645,2022-08-27 23:06:17,2022-08-28 13:37:40,3000
8646,2022-08-27 23:06:19,2022-08-27 23:14:56,77
8647,2022-08-27 23:21:58,2022-08-27 23:29:30,77
8648,2022-08-27 23:26:33,2022-08-27 23:39:48,77
8649,2022-08-27 23:43:42,2022-08-27 23:57:30,77
8650,2022-08-27 23:48:53,2022-08-28 00:02:53,77
8651,2022-08-27 23:57:57,2022-08-28 00:06:38,77
8652,2022-08-28 00:48:41,2022-08-28 01:34:27,308
8653,2022-08-28 02:02:59,2022-08-28 02:12:39,77
8654,2022-08-28 02:42:39,2022-08-28 03:01:35,154
8655,2022-08-28 04:57:50,2022-08-28 05:08:45,77
8656,2022-08-28 05:00:44,2022-08-28 05:15:16,77
8657,2022-08-28 06:13:06,2022-08-28 06:23:16,77
8658,2022-08-28 07:54:51,2022-08-28 08:03:42,77
8659,2022-08-28 09:44:09,2022-08-28 13:14:45,1155
8660,2022-08-28 10:23:16,2022-08-28 10:34:30,77
8661,2022-08-28 11:12:25,2022-08-28 11:59:55,308
8662,2022-08-28 11:31:09,2022-08-28 11:37:59,77
8663,2022-08-28 11:35:34,2022-08-28 11:42:05,77
8664,2022-08-28 12:38:31,2022-08-28 12:38:53,77
8665,2022-08-28 12:52:04,2022-08-28 13:03:18,77
8666,2022-08-28 13:39:15,2022-08-28 15:15:03,539
8667,2022-08-28 14:57:33,2022-08-28 16:56:56,616
8668,2022-08-28 15:17:59,2022-08-28 15:27:28,77
8669,2022-08-28 15:26:34,2022-08-28 19:40:45,1309
8670,2022-08-28 16:24:46,2022-08-28 16:37:05,77
8671,2022-08-28 16:47:32,2022-08-28 16:54:22,77
8672,2022-08-28 16:47:50,2022-08-28 16:54:24,77
8673,2022-08-28 16:59:49,2022-08-28 17:10:06,77
8674,2022-08-28 17:02:37,2022-08-28 17:14:07,77
8675,2022-08-28 17:05:12,2022-08-28 17:33:46,154
8676,2022-08-28 17:41:27,2022-08-28 17:48:54,77
8677,2022-08-28 17:54:19,2022-08-28 18:10:04,154
8678,2022-08-28 17:54:20,2022-08-28 18:10:35,154
8679,2022-08-28 18:02:56,2022-08-28 18:10:30,77
8680,2022-08-28 18:06:23,2022-08-28 18:36:15,154
8681,2022-08-28 18:14:49,2022-08-28 18:26:17,77
8682,2022-08-28 18:33:12,2022-08-28 18:43:09,77
8683,2022-08-28 18:36:36,2022-08-28 22:05:34,1078
8684,2022-08-28 18:54:28,2022-08-28 19:16:25,154
8685,2022-08-28 18:54:29,2022-08-28 19:15:52,154
